Termo de pesquisa,Unidade,Seção,URL,Título,Resumo,Data
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EDITAL DE NOTIFICAÇÃO,"<p>A Assessoria de Indicios da Base de Recepcao de Veteranos (BREVET) NOTIFICA, pelo presente Edital, a senhora relacionada abaixo, por tentar notifica-la, via correios, sem retorno de aviso de recebimento, intimando-a a comparecer no prazo de 3 (tres) dias uteis da publicacao deste edital a sede desta Base, situada a Avenida Marechal Fontenelle, n 1000, Campo dos Afonsos, Rio de Janeiro/RJ, CEP: 21740-002, tao somente para a assinatura de ciencia do respectivo Acordao.</p><p>Sra MARIA TERESA DA SILVA - Acordao n 3430/2026 - TCU - 2 Camara (TC 012.440/2026-4).</p><p class=""assina"">Cel Int LEANDRO SILVESTRE AUGUSTO ROCHA</p><p class=""cargo"">Diretor da BREVET</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=11,EDITAL DE NOTIFICAÇÃO,"<p>A União, por intermédio do Grupamento de Apoio de Lagoa Santa (GAP-LS), neste ato representada pelo Ordenador de Despesas, vem notificar essa empresa CASA LIMPA DEDETIZADORA LTDA, inscrita no CNPJ nº 10.902.520/0001-43, Pregão Eletrônico nº 44/GAPLS/2022, Contrato nº 037/GAPLS-GSAULS/2022, da aplicação da sanção administrativa de Suspensão Temporária de participação em licitação e o impedimento de contratar com esta Administração, aplicada pelo prazo de 6 (seis) meses, com fulcro no item 23.2, alínea""iii"" do Termo de Referência, e itens 21.4 e 21.4.3 do Edital do Pregão em comento, após conclusão das verificações apuradas no PAAI. Assim, com fundamento no item 4.4.30 do referido Manual, informo sobre a aplicação da sanção supracitada, em virtude de não providenciar a substituição de colaboradores ausentes, decorrentes de atestado médico, em desacordo com o item 13.8 do Termo de Referência do Pregão supracitado. Nesta senda, fica a empresa CASA LIMPA DEDETIZADORA LTDA, inscrita no CNPJ nº 10.902.520/0001-43, sancionada com suspensão temporária de participação em licitação e o impedimento de contratar com esta Administração por seis meses, após a conclusão do PAAI, onde foi oportunizado o contraditório, ampla defesa e todos os meios de defesa admitidos no Direito, observando-se o procedimento previsto na Lei nº 8.666, de 1993, e subsidiariamente na Lei nº 9.784, de 1999, consoante os itens 23.7 e 21.10 respectivamente do Termo de Referência e do Edital do Pregão supracitado. Ressalte-se que a imposição da sanção considerou o caráter educativo da pena, bem como o dano causado à Administração, observado o princípio da proporcionalidade. Por consequência, conforme o rito processual, ressalto que a penalidade será registrada de forma obrigatória no Sistema de Cadastramento Unificado de Fornecedores (SICAF), nos termos do item 23.14 do Termo de Referência, do item 21.12 do Edital do Pregão, assim como no item 4.4.42 do Manual de Contratações Públicas do COMAER e no Diário Oficial da União com fundamento no item 4.4.43 do Manual de Contratações Públicas do COMAER. Posto isto, com fundamento no item 4.4.32 do Manual de Contratações Públicas do COMAER, fica essa empresa notificada para, querendo, apresentar recurso, por escrito e assinado, conforme previsão do artigo nº 109 da Lei nº 8.666, de 1993, no prazo de 5 (cinco) dias úteis, a contar da data do recebimento desta notificação, e para que, na mesma oportunidade, apresente todas as provas admitidas em Direito de que disponha, relacionadas com os fatos e assuntos tratados neste documento. Destaco que a defesa será dirigida ao Ordenador de Despesas do GAP-LS, no endereço Av. Brigadeiro Eduardo Gomes s/nº - Vila Asas - CEP: 33 236-085- Lagoa Santa - MG, mesmo local onde se encontram disponíveis os autos para consulta. Por derradeiro, coloco a estrutura deste Grupamento à disposição, por intermédio do setor de Assessoria de Riscos Contratuais, no endereço eletrônico protocolo.gapls@fab.mil.br e fone (31) 2112-9497, para quaisquer esclarecimentos julgados cabíveis.</p><p class=""assina"">BARBARA DA SILVA CAETANO</p><p class=""cargo"">Chefe do GAP-LS</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE ACORDO DE COOPERAÇÃO TÉCNICA (ACT) Nº 1/2026 - UASG 120025,"<p>Nº Processo: 67550.001729/2026-95.</p><p>Não se Aplica Nº 0/0000. Contratante: ESCOLA PREPARATORIA DE CADETES DO AR.</p><p>Contratado: 17.095.043/0001-09 - MUNICIPIO DE BARBACENA. Objeto: O objeto do presente acordo de cooperação técnica visa o desenvolvimento do programa forças no esporte - segundo tempo e sua extensão, o projeto joão do pulo, tem por finalidade a promoção da valorização do indivíduo, a redução de riscos sociais e o fortalecimento da cidadania, além do incentivo à inclusão e à integração social de seus beneficiados, por meio do acesso à prática de atividades educacionais, esportivas e físicas e de atividades socialmente inclusivas. O programa forças no esporte - segundo tempo e o projeto joão do pulo são desenvolvidos e coordenados pelo ministério da defesa (md), com o apoio dos comandos da marinha, do exército e da aeronáutica, e em parceria com o ministério da educação, o ministério da cidadania e o ministério da mulher, da família e dos direitos humanos. As atividades relacionadas ao projeto serão executadas na escola preparatória de cadetes do ar (epcar)..</p><p>Fundamento Legal: NÃO SE APLICA. Vigência: 03/08/2026 a 17/12/2028. Valor Total: R$ 0,00. Data de Assinatura: 22/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE APOSTILAMENTO Nº 1/2026 - UASG 120060,"<p>Número do Contrato: 54/2025.</p><p>Nº Processo: 67511.000978/2025-49.</p><p>Contratante: ACADEMIA DA FORCA AEREA. Contratado: 33.098.297/0001-29 - SOUL CONSTRUCOES E PROJETOS LTDA. Objeto: Prorrogação do prazo de vigência por mais 150 dias e reajuste contratual de 6,71%.. Vigência: 04/03/2026 a 28/12/2026. Valor Total Atualizado do Contrato: R$ 250.073,67. Data de Assinatura: 27/07/2026.</p><p>(COMPRASNET 4.0 - 27/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=9,EXTRATO DE CONTRATO Nº 18/2026 - UASG 120071,"<p>Nº Processo: 67101.001558/2025-10.</p><p>Pregão Nº 90014/2026. Contratante: PARQUE DE MATERIAL AERONÁUTICO DE SÃO PAULO.</p><p>Contratado: 04.426.156/0001-90 - AERO MITSUBA SERVICOS DE MANUTENCAO LTDA. Objeto: CONTRATAÇÃO DE REPARO DO ESTATOR DOS ARRANQUES-GERADORES DAS AERONAVES C-95 E T-27.</p><p>Fundamento Legal: LEI 14.133/2021. Vigência: 30/07/2026 a 25/01/2027. Valor Total: R$ 372.577,00. Data de Assinatura: 30/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE CONTRATO Nº 19/BAFZ/2026 - UASG 120014,"<p>Nº Processo: 67221.010145/2026-32.</p><p>Inexigibilidade nº 151/2026. Contratante: BASE AÉREA DE FORTALEZA.</p><p>Contratado: 07.047.251/0001-70 - COMPANHIA ENERGÉTICA DO CEARÁ. Objeto: Contratação do serviço público de fornecimento de energia elétrica ativa e direito de uso do sistema de distribuição (Subgrupo A4, Classe Poder Público, Modalidade Horária Verde) para o complexo do ITA-FZ, conforme Termo de Referência.</p><p>Fundamento Legal: Lei nº 14.133/2021 - Artigo: 74 - Inciso: I. Vigência: Indeterminada. Valor Total: R$ 4.500.000,00. Data de Assinatura: 31/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE CONTRATO Nº 26/2025 - UASG 120636,"<p>Nº Processo: 67530.006444/2025-06.</p><p>Inexigibilidade Nº 148/2026. Contratante: GRUPAMENTO DE APOIO DE LAGOA SANTA.</p><p>Contratado: 18.715.599/0001-05 - MINAS GERAIS SECRETARIA DE ESTADO DA EDUCACAO. Objeto: O objeto deste contrato é a cessão de uso de imóvel público, a título gratuito, de uma área total de 1.131,87 m², registrada no plano diretor do CIAAR, localizada na rua tiradentes, n° 21, bairro vila asas em lagoa santa/mg, destinada exclusivamente à atividade de ensino fundamental - anos finais, por parte da escola estadual tiradentes, instituição vinculada à secretaria de estado de educação de minas gerais. Imóvel lavrado às folhas 94 a 101 do livro 10-a-spu, mpog, registro geral de imóveis - matrícula 24.374, livro n° 2 do cartório de registro de imóveis de lagoa santa/mg.</p><p>1.1.1. A cessão gratuita, por dispensa de licitação, se funda no inciso i do artigo 18 da lei nº</p><p>9.636/1998, combinado com o §3º do art. 64 do decreto-lei n 9.760/1946 e artigo 76, §3º, inciso i, da lei 14.133/2021.</p><p>1.1.2. O supracitado imóvel encontra-se livre e desembaraçado de quaisquer ônus ou gravames.</p><p>1.1.3. O cessionário deverá observar que não poderá exercer outra atividade que não seja a</p><p>pactuada no presente contrato de cessão..</p><p>Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: CAPUT. Vigência: 17/07/2026 a 17/07/2031. Valor Total: R$ 0,00. Data de Assinatura: 17/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=11,EXTRATO DE CONTRATO Nº 3/2026 - UASG 120629 - GAP-CO,"<p>Nº Processo: 67278.002618/2025-91</p><p>Concorrência Nº 06/2025. Contratante: GRUPAMENTO DE APOIO DE CANOAS.</p><p>Contratado: 50.305.056/0001-22 - ANTG CONSTRUÇÕES EQUIPAMENTOS E SERVIÇOS LTDA. Objeto: O objeto do presente instrumento é a contratação de Obra de Reparação Total do Telhado do Prédio da Internação, conforme os dados, orçamentos, detalhes, especificações técnicas e desenhos constantes no projeto de engenharia e arquitetura, anexos ao Edital e nas condições estabelecidas no Termo de Referência. Fundamento Legal: LEI 14.133/2021 - Artigo: 28 - Inciso: II. Vigência: 08/06/2026 a 03/07/2027. Valor Total: R$ 1.980.100,00. Data de Assinatura: 18/03/2026</p><p>(COMPRASNET 4.0 - 25/07/2022).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE CONTRATO Nº 33/BAFZ/2026 - UASG 120014,"<p>Nº Processo: 67221.009900/2026-36.</p><p>Pregão nº 90002/2026. Contratante: BASE AÉREA DE FORTALEZA.</p><p>Contratado: 51.926.481/0001-00 - DFS INTEGRAL COMÉRCIO E SOLUÇÕES LIMITADA. Objeto: Aquisição de equipamentos industriais de cozinha e mobiliários em aço inoxidável para a Seção de Subsistência da Base Aérea de Fortaleza, conforme Termo de Referência.</p><p>Fundamento Legal: Lei nº 14.133/2021. Vigência: 31/07/2026 a 31/07/2027. Valor Total: R$ 261.000,00. Data de Assinatura: 31/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=11,EXTRATO DE CONTRATO Nº 59/GAPDF-HFAB/2026 - UASG 120625,"<p>Nº Processo: 67440.004842/2026-70. Inexigibilidade Nº 122/2026. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL. Contratado: 02.777.949/0001-28 - MICRA LABORATORIO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA LTDA. Objeto: Prestação de serviços de assistência médico-hospitalar e ambulatorial, inclusive atendimento de emergência e urgência, em regime de 24 (vinte e quatro) horas por dia, por meio de Organização Civil de Saúde (OCS) credenciada como hospital geral, devidamente habilitada para tal fim.</p><p>Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 27/07/2026 a 27/07/2031. Valor Total: R$ 5.000.000,00. Data de Assinatura: 27/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=11,EXTRATO DE CONTRATO Nº 60/GAPDFHFAB/2026 - UASG 120625,"<p>Nº Processo: 67440.004834/2026-23. Inexigibilidade Nº 123/2026. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL. Contratado: 27.736.186/0001-06 - SYNERGIA HUMANA LTDA. Objeto: Prestação de serviço de reabilitação. Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 27/07/2026 a 27/07/2031. Valor Total: R$ 3.500.000,00. Data de Assinatura: 27/07/2026.</p><p>(COMPRASNET 4.0 - 31/07/2026).</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE TERMO ADITIVO Nº 6/2026,"<p>Nº Processo: 67701.008582/2019-64. Espécie: Termo Aditivo de Acordo de Compensação. Contratante: A União, Ministério da Defesa, por Intermédio do Comando da Aeronáutica, representado pela Comissão Coordenadora do Programa Aeronave de Combate - COPAC. Contratada: MBDA FRANCE S.A.S. Número do Termo Aditivo e Acordo Original: 3º Termo Aditivo ao Acordo de Compensação nº 003/DCTA-COPAC/2019. Finalidade: alterar os ANEXOS I - PROGRAMA DE APLICAÇÃO DE COMPENSAÇÃO; Alterar o APÊNDICE 3 - SOW DATASHEET; APÊNDICE 4 - SOW DATASHEET; APÊNDICE 5 - SOW DATASHEET; APÊNDICE 6 - SOW DATASHEET, ambos do ANEXO IV - STATEMENT OF WORK (SOW). Fundamento Legal: Art. 57, §1º, inciso I e inciso V, c/c artigo 65, inciso I, alínea ""a"" c/c Art. 65, inciso II, da Lei nº 8.666, de 21 de junho de 1993. Valor: Sem alteração. Data de assinatura: 31 de julho de 2026. Vigência: 31 de dezembro de 2029.</p>",03/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/08/2026&jornal=530&pagina=10,EXTRATO DE TERMO ADITIVO Nº 6/2026 - UASG 120060,"<p>Número do Contrato: 18/2022.</p><p>Nº Processo: 67510.000691/2022-86.</p><p>Pregão. Nº 1/2022. Contratante: ACADEMIA DA FORCA AEREA. Contratado: 01.436.782/0001-79 - KANTRO SERVICOS TERCEIRIZADOS LTDA. Objeto: Prorrogação do prazo de vigência por 12 meses e reajuste do valor contratual competente aos insumos, renováveis, conforme previsão no instrumento de contrato.. Vigência: 02/08/2026 a 01/08/2027. Valor Total Atualizado do Contrato: R$ 5.886.419,64. Data de Assinatura: 30/07/2026.</p><p>(COMPRASNET 4.0 - 30/07/2026).</p>",03/08/2026
